ID,RodentSurveyID,RodentSpeciesID,IDNum,SexID,AgeID,YearIDNumAssigned,ReproductiveStatusID,Weight,Recapture,Capture1,Capture2,Capture3,Capture4,Notes,CreatedDate
150647,117,112,NA,2,1,NA,NA,12.9,0,C1,,,,,2015-04-03
150648,117,115,NA,1,1,NA,NA,28.8,0,C2,,,,,2015-04-03
150649,117,115,NA,2,1,NA,NA,33.9,0,C4,,,,,2015-04-03
150650,117,112,NA,1,3,NA,NA,13.2,0,C5,,,,,2015-04-03
150651,117,112,NA,1,1,NA,NA,20.8,0,C6,,,,,2015-04-03
150652,117,119,NA,2,1,NA,NA,10.9,0,B4,,,,,2015-04-03
150653,117,112,NA,2,3,NA,NA,10.4,0,B3,,,,,2015-04-03
150654,117,119,NA,1,1,NA,NA,10.3,0,A3,,,,,2015-04-03
150655,117,115,NA,1,1,NA,NA,39.3,0,,G1,,,,2015-04-03
150656,117,115,NA,1,1,NA,NA,31.9,0,,G4,,,,2015-04-03
150657,117,112,NA,1,1,NA,NA,18.3,0,,E3,,,,2015-04-03
150658,117,112,NA,2,1,NA,NA,11.9,0,,E6,,,,2015-04-03
150659,117,119,NA,2,1,NA,NA,12,0,,E7,,,,2015-04-03
150660,117,119,NA,NA,NA,NA,NA,0,1,,C1,,,,2015-04-03
150661,117,112,NA,NA,NA,NA,NA,0,1,,C5,,,,2015-04-03
150662,117,112,NA,1,3,NA,NA,9.7,0,,B7,,,,2015-04-03
150663,117,119,NA,1,1,NA,NA,9.2,0,,B5,,,,2015-04-03
150664,117,112,NA,NA,NA,NA,NA,0,1,,B3,,,,2015-04-03
150665,117,112,NA,1,1,NA,NA,18.1,0,,B2,,,,2015-04-03
150666,117,119,NA,NA,NA,NA,NA,0,1,,A3,,,,2015-04-03
150667,117,112,NA,1,1,NA,NA,16.8,0,,A5,,,,2015-04-03
150668,140,111,NA,1,1,NA,NA,13.4,0,G4,,,,,2015-04-03
150669,140,112,NA,2,3,NA,NA,8.8,0,G5,,,,,2015-04-03
150670,140,112,NA,2,1,NA,NA,12.4,0,G6,,,,,2015-04-03
150671,140,112,NA,2,1,NA,NA,14.8,0,F6,,,,,2015-04-03
150672,140,112,NA,2,1,NA,NA,11.3,0,F5,,,,,2015-04-03
150673,140,111,NA,1,1,NA,NA,13.3,0,F4,,,,,2015-04-03
150674,140,117,NA,1,1,NA,NA,130,0,F3,,,,,2015-04-03
150675,140,117,NA,1,3,NA,NA,63,0,F2,,,,,2015-04-03
150676,140,112,NA,1,1,NA,NA,13.7,0,E3,,,,,2015-04-03
150677,140,117,NA,1,1,NA,NA,137,0,D6,,,,,2015-04-03
150678,140,112,NA,2,1,NA,NA,11.2,0,D5,,,,,2015-04-03
150679,140,112,NA,2,1,NA,NA,12.2,0,D3,,,,,2015-04-03
150680,140,112,NA,1,1,NA,NA,18.1,0,D2,,,,,2015-04-03
150681,140,112,NA,1,1,NA,NA,12.4,0,C2,,,,,2015-04-03
150682,140,111,NA,2,1,NA,NA,12.2,0,C3,,,,,2015-04-03
150683,140,112,NA,2,1,NA,NA,14,0,C5,,,,,2015-04-03
150684,140,112,NA,1,1,NA,NA,13.7,0,C6,,,,,2015-04-03
150685,140,120,NA,1,1,NA,NA,22,0,B5,,,,,2015-04-03
150686,140,112,NA,1,1,NA,NA,12.6,0,B4,,,,,2015-04-03
150687,140,112,NA,1,1,NA,NA,12.5,0,A2,,,,,2015-04-03
150688,140,112,NA,1,1,NA,NA,11,0,A3,,,,,2015-04-03
150689,140,112,NA,1,3,NA,NA,8.9,0,A6,,,,,2015-04-03
150690,140,112,NA,1,3,NA,NA,9.3,0,A7,,,,,2015-04-03
150691,140,112,NA,1,3,NA,NA,9.3,0,,G2,,,,2015-04-03
150692,140,111,NA,NA,NA,NA,NA,0,1,,G4,,,,2015-04-03
150693,140,112,NA,NA,NA,NA,NA,0,1,,G7,,,,2015-04-03
150694,140,112,NA,2,3,NA,NA,7.9,0,,F7,,,,2015-04-03
150695,140,117,NA,2,1,NA,NA,73,0,,F6,,,,2015-04-03
150696,140,112,NA,NA,NA,NA,NA,0,1,,F5,,,,2015-04-03
150697,140,111,NA,NA,NA,NA,NA,0,1,,F4,,,,2015-04-03
150698,140,117,NA,1,1,NA,NA,71,0,,F3,,,,2015-04-03
150699,140,112,NA,NA,NA,NA,NA,0,1,,E4,,,,2015-04-03
150700,140,112,NA,2,3,NA,NA,8.1,0,,D5,,,,2015-04-03
150701,140,117,NA,1,1,NA,NA,146,0,,D2,,,,2015-04-03
150702,140,112,NA,2,1,NA,NA,10.1,0,,D1,,,,2015-04-03
150703,140,111,NA,NA,NA,NA,NA,0,1,,C3,,,,2015-04-03
150704,140,112,NA,1,1,NA,NA,8.1,1,,B7,,,,2015-04-03
150705,140,111,NA,2,1,NA,NA,15.2,0,,B4,,,,2015-04-03
150706,140,111,NA,1,1,NA,NA,13.9,0,,A6,,,,2015-04-03
150707,140,120,NA,1,1,NA,NA,20.4,0,,A7,,,,2015-04-03
150708,141,115,NA,1,1,NA,NA,30.2,0,A6,,,,,2015-04-03
150709,141,115,NA,2,1,NA,NA,25.5,0,A5,,,,,2015-04-03
150710,141,118,NA,2,1,NA,NA,19.7,0,A3,,,,,2015-04-03
150711,141,112,NA,1,1,NA,NA,10.4,0,A1,,,,,2015-04-03
150712,141,112,NA,2,1,NA,NA,19.8,0,B1,,,,,2015-04-03
150713,141,115,NA,1,1,NA,NA,35,0,C7,,,,,2015-04-03
150714,141,117,NA,1,3,NA,NA,52,0,C2,,,,,2015-04-03
150715,141,112,NA,2,1,NA,NA,19.1,0,C1,,,,,2015-04-03
150716,141,117,NA,2,3,NA,NA,54,0,D6,,,,,2015-04-03
150717,141,117,NA,1,3,NA,NA,58,0,E5,,,,,2015-04-03
150718,141,117,NA,1,1,NA,NA,92,0,F2,,,,,2015-04-03
150719,141,117,NA,2,1,NA,NA,170,0,F7,,,,,2015-04-03
150720,141,112,NA,1,1,NA,NA,18.8,0,G7,,,,,2015-04-03
150721,141,112,NA,2,1,NA,NA,10.1,0,G3,,,,,2015-04-03
150722,141,112,NA,1,1,NA,NA,15,0,G1,,,,,2015-04-03
150723,141,115,NA,NA,NA,NA,NA,0,1,,A7,,,,2015-04-03
150724,141,112,NA,NA,NA,NA,NA,0,1,,??,,,,2015-04-03
150725,141,112,NA,NA,NA,NA,NA,0,1,,A2,,,,2015-04-03
150726,141,112,NA,2,1,NA,NA,11.8,0,,B1,,,,2015-04-03
150727,141,112,NA,1,1,NA,NA,12.1,0,,B4,,,,2015-04-03
150728,141,112,NA,NA,NA,NA,NA,0,1,,C1,,,,2015-04-03
150729,141,112,NA,1,1,NA,NA,18.1,0,,D3,,,,2015-04-03
150730,141,112,NA,2,1,NA,NA,16.8,0,,D4,,,,2015-04-03
150731,141,112,NA,1,1,NA,NA,19.4,0,,E4,,,,2015-04-03
150732,141,112,NA,2,1,NA,NA,17.9,0,,E6,,,,2015-04-03
150733,141,112,NA,NA,NA,NA,NA,0,1,,G1,,,,2015-04-03
150734,141,112,NA,2,1,NA,NA,13,0,,G2,,,,2015-04-03
150735,141,117,NA,2,1,NA,NA,188,0,,G3,,,,2015-04-03
150736,141,112,NA,2,1,NA,NA,20,0,,G6,,,,2015-04-03
150737,141,112,NA,2,1,NA,NA,16.5,0,,G7,,,,2015-04-03
150738,144,110,NA,1,1,NA,NA,30.9,0,A7,,,,,2015-04-03
150739,144,112,NA,1,3,NA,NA,10.8,0,A6,,,,,2015-04-03
150740,144,112,NA,1,1,NA,NA,9.6,0,A5,,,,,2015-04-03
150741,144,110,NA,2,1,NA,NA,19.8,0,A3,,,,,2015-04-03
150742,144,119,NA,1,1,NA,NA,11.8,0,A2,,,,,2015-04-03
150743,144,119,NA,2,1,NA,NA,9.8,0,A1,,,,,2015-04-03
150744,144,119,NA,2,1,NA,NA,11.7,0,B4,,,,,2015-04-03
150745,144,112,NA,2,1,NA,NA,13,0,B5,,,,,2015-04-03
150746,144,110,NA,1,1,NA,NA,26.6,0,B6,,,,,2015-04-03
150747,144,110,NA,1,1,NA,NA,28.8,0,C6,,,,,2015-04-03
150748,144,110,NA,1,1,NA,NA,17,0,D1,,,,,2015-04-03
150749,144,110,NA,2,1,NA,NA,25,0,F2,,,,,2015-04-03
150750,144,115,NA,1,3,NA,NA,22.2,0,,A6,,,,2015-04-03
150751,144,112,NA,NA,NA,NA,NA,0,1,,A5,,,,2015-04-03
150752,144,110,NA,1,1,NA,NA,25,0,,A4,,,,2015-04-03
150753,144,110,NA,NA,NA,NA,NA,0,1,,A3,,,,2015-04-03
150754,144,119,NA,NA,NA,NA,NA,0,1,,B4,,,,2015-04-03
150755,144,112,NA,2,1,NA,NA,17.8,0,,B5,,,,2015-04-03
150756,144,112,NA,1,1,NA,NA,15.2,0,,B7,,,,2015-04-03
150757,144,117,NA,1,3,NA,NA,55,0,,D4,,,,2015-04-03
150758,144,119,NA,1,1,NA,NA,11,0,,D7,,,,2015-04-03
150759,144,110,NA,NA,NA,NA,NA,0,1,,F2,,,,2015-04-03
150760,144,110,NA,2,1,NA,NA,30.7,0,,G7,,,,2015-04-03
150761,145,110,NA,1,1,NA,NA,31.8,0,G2,,,,,2015-04-03
150762,145,111,NA,1,1,NA,NA,17,0,G3,,,,,2015-04-03
150763,145,112,NA,2,1,NA,NA,14.9,0,G5,,,,,2015-04-03
150764,145,110,NA,2,1,NA,NA,25.8,0,F6,,,,,2015-04-03
150765,145,112,NA,2,1,NA,NA,11.2,0,F4,,,,,2015-04-03
150766,145,117,NA,2,1,NA,NA,149,0,E2,,,,,2015-04-03
150767,145,110,NA,2,1,NA,NA,25.9,0,E3,,,,,2015-04-03
150768,145,112,NA,1,1,NA,NA,13.6,0,E5,,,,,2015-04-03
150769,145,112,NA,2,1,NA,NA,13.4,0,E6,,,,,2015-04-03
150770,145,112,NA,2,1,NA,NA,13.5,0,E7,,,,,2015-04-03
150771,145,112,NA,1,1,NA,NA,13.8,0,D6,,,,,2015-04-03
150772,145,119,NA,1,1,NA,NA,11.8,0,D2,,,,,2015-04-03
150773,145,112,NA,2,3,NA,NA,10.1,0,C2,,,,,2015-04-03
150774,145,112,NA,1,3,NA,NA,10.6,0,C3,,,,,2015-04-03
150775,145,111,NA,2,1,NA,NA,13.9,0,C7,,,,,2015-04-03
150776,145,111,NA,2,1,NA,NA,11.8,0,B7,,,,,2015-04-03
150777,145,110,NA,2,1,NA,NA,20,0,B6,,,,,2015-04-03
150778,145,112,NA,2,1,NA,NA,11.8,0,B4,,,,,2015-04-03
150779,145,112,NA,1,1,NA,NA,19.2,0,B3,,,,,2015-04-03
150780,145,110,NA,2,3,NA,NA,14.9,0,A3,,,,,2015-04-03
150781,145,112,NA,1,1,NA,NA,16.9,0,A2,,,,,2015-04-03
150782,145,110,NA,1,3,NA,NA,12.8,0,B2,,,,,2015-04-03
150783,145,110,NA,2,1,NA,NA,18.4,0,B1,,,,,2015-04-03
150784,145,112,NA,2,1,NA,NA,20,0,A1,,,,,2015-04-03
150785,145,110,NA,1,1,NA,NA,27.7,0,,G1,,,,2015-04-03
150786,145,110,NA,2,1,NA,NA,35.2,0,,G2,,,,2015-04-03
150787,145,112,NA,2,1,NA,NA,14.1,0,,G6,,,,2015-04-03
150788,145,112,NA,1,1,NA,NA,17.8,0,,F6,,,,2015-04-03
150789,145,110,NA,1,1,NA,NA,36.3,0,,F5,,,,2015-04-03
150790,145,112,NA,1,1,NA,NA,18.8,0,,F1,,,,2015-04-03
150791,145,119,NA,2,1,NA,NA,11.2,0,,E1,,,,2015-04-03
150792,145,110,NA,2,1,NA,NA,35.1,0,,E4,,,,2015-04-03
150793,145,110,NA,1,1,NA,NA,24.9,0,,E6,,,,2015-04-03
150794,145,112,NA,1,1,NA,NA,11.3,0,,D5,,,,2015-04-03
150795,145,110,NA,1,1,NA,NA,21.8,0,,D2,,,,2015-04-03
150796,145,112,NA,1,3,NA,NA,12,0,,C3,,,,2015-04-03
150797,145,110,NA,1,3,NA,NA,16.7,0,,B7,,,,2015-04-03
150798,145,111,NA,1,1,NA,NA,12.2,0,,A6,,,,2015-04-03
150799,145,110,NA,1,1,NA,NA,25.1,0,,B6,,,,2015-04-03
150800,145,112,NA,1,1,NA,NA,15.1,0,,B4,,,,2015-04-03
150801,145,110,NA,2,1,NA,NA,38.3,0,,B2,,,,2015-04-03
150802,145,115,NA,1,1,NA,NA,42,0,,A1,,,,2015-04-03
150803,145,112,NA,2,3,NA,NA,9,0,,A3,,,,2015-04-03
150804,130,112,NA,1,1,NA,NA,18.8,0,A2,,,,,2015-04-03
150805,130,112,NA,2,3,NA,NA,11.9,0,A4,,,,,2015-04-03
150806,130,115,NA,1,1,NA,NA,37.6,0,A6,,,,,2015-04-03
150807,130,115,NA,1,1,NA,NA,38.9,0,B5,,,,,2015-04-03
150808,130,112,NA,2,1,NA,NA,19.1,0,B4,,,,,2015-04-03
150809,130,112,NA,2,1,NA,NA,14.8,0,B3,,,,,2015-04-03
150810,130,115,NA,2,1,NA,NA,42.2,0,C6,,,,,2015-04-03
150811,130,112,NA,2,1,NA,NA,14.8,0,D7,,,,,2015-04-03
150812,130,115,NA,1,1,NA,NA,36.8,0,D2,,,,,2015-04-03
150813,130,115,NA,2,1,NA,NA,31.8,0,E2,,,,,2015-04-03
150814,130,112,NA,1,1,NA,NA,14,0,E4,,,,,2015-04-03
150815,130,112,NA,1,1,NA,NA,17.1,0,E5,,,,,2015-04-03
150816,130,115,NA,1,1,NA,NA,39.9,0,F7,,,,,2015-04-03
150817,130,115,NA,2,1,NA,NA,33.3,0,G6,,,,,2015-04-03
150818,130,115,NA,2,1,NA,NA,40.1,0,F5,,,,,2015-04-03
150819,130,115,NA,2,1,NA,NA,37.8,0,F4,,,,,2015-04-03
150820,130,112,NA,1,1,NA,NA,20.5,0,G3,,,,,2015-04-03
150821,130,112,NA,2,3,NA,NA,9.9,0,F1,,,,,2015-04-03
150822,130,112,NA,1,1,NA,NA,19,0,F2,,,,,2015-04-03
150823,130,112,NA,1,1,NA,NA,16.3,0,,A3,,,,2015-04-03
150824,130,115,NA,NA,NA,NA,NA,0,1,,A5,,,,2015-04-03
150825,130,115,NA,2,1,NA,NA,39.4,0,,A6,,,,2015-04-03
150826,130,112,NA,2,1,NA,NA,16.4,0,,A7,,,,2015-04-03
150827,130,115,NA,1,1,NA,NA,36,0,,B7,,,,2015-04-03
150828,130,115,NA,1,1,NA,NA,37.1,0,,D7,,,,2015-04-03
150829,130,112,NA,2,3,NA,NA,11.1,0,,D2,,,,2015-04-03
150830,130,115,NA,1,1,NA,NA,37.2,0,,D1,,,,2015-04-03
150831,130,112,NA,NA,NA,NA,NA,0,1,,E4,,,,2015-04-03
150832,130,115,NA,2,1,NA,NA,31.7,0,,E5,,,,2015-04-03
150833,130,115,NA,NA,NA,NA,NA,0,1,,F7,,,,2015-04-03
150834,130,112,NA,1,1,NA,NA,16.2,0,,G7,,,,2015-04-03
150835,130,115,NA,1,1,NA,NA,39.7,0,,F6,,,,2015-04-03
150836,130,115,NA,2,1,NA,NA,32.9,0,,F5,,,,2015-04-03
150837,130,115,NA,NA,NA,NA,NA,0,1,,G5,,,,2015-04-03
150838,130,112,NA,1,1,NA,NA,19.8,0,,F4,,,,2015-04-03
150839,130,115,NA,NA,NA,NA,NA,0,1,,F3,,,,2015-04-03
150840,130,112,NA,1,1,NA,NA,15.4,0,,G3,,,,2015-04-03
150841,130,115,NA,2,1,NA,NA,42.1,0,,F2,,,,2015-04-03
150842,131,112,NA,1,3,NA,NA,12.2,0,A6,,,,,2015-04-03
150843,131,115,NA,1,1,NA,NA,34.2,0,A5,,,,,2015-04-03
150844,131,112,NA,1,1,NA,NA,15,0,A4,,,,,2015-04-03
150845,131,112,NA,1,1,NA,NA,12.9,0,A3,,,,,2015-04-03
150846,131,115,NA,2,1,NA,NA,30,0,B3,,,,,2015-04-03
150847,131,112,NA,2,1,NA,NA,11.9,0,B7,,,,,2015-04-03
150848,131,115,NA,1,1,NA,NA,36.9,0,C6,,,,,2015-04-03
150849,131,112,NA,2,1,NA,NA,18.9,0,C4,,,,,2015-04-03
150850,131,112,NA,1,1,NA,NA,21.1,0,C3,,,,,2015-04-03
150851,131,115,NA,2,1,NA,NA,32.7,0,D6,,,,,2015-04-03
150852,131,115,NA,1,1,NA,NA,35,0,E7,,,,,2015-04-03
150853,131,115,NA,1,1,NA,NA,29.8,0,E5,,,,,2015-04-03
150854,131,115,NA,2,1,NA,NA,40.5,0,E4,,,,,2015-04-03
150855,131,117,NA,1,1,NA,NA,135,0,E3,,,,,2015-04-03
150856,131,115,NA,1,1,NA,NA,33.1,0,F4,,,,,2015-04-03
150857,131,115,NA,1,1,NA,NA,35.7,0,F5,,,,,2015-04-03
150858,131,115,NA,2,1,NA,NA,41.6,0,F6,,,,,2015-04-03
150859,131,119,NA,1,1,NA,NA,9.3,0,F7,,,,,2015-04-03
150860,131,112,NA,2,1,NA,NA,15.9,0,G7,,,,,2015-04-03
150861,131,112,NA,2,3,NA,NA,7.4,0,G5,,,,,2015-04-03
150862,131,112,NA,2,1,NA,NA,16,0,G4,,,,,2015-04-03
150863,131,112,NA,2,1,NA,NA,19.1,0,G2,,,,,2015-04-03
150864,131,112,NA,1,1,NA,NA,13.9,0,F1,,,,,2015-04-03
150865,131,112,NA,1,1,NA,NA,16.8,0,E2,,,,,2015-04-03
150866,131,112,NA,2,1,NA,NA,14.3,0,E1,,,,,2015-04-03
150867,131,112,NA,2,1,NA,NA,15.9,0,B1,,,,,2015-04-03
150868,131,115,NA,1,1,NA,NA,33.5,0,,A6,,,,2015-04-03
150869,131,112,NA,2,1,NA,NA,11.2,0,,A5,,,,2015-04-03
150870,131,115,NA,2,1,NA,NA,32.6,0,,A4,,,,2015-04-03
150871,131,112,NA,NA,NA,NA,NA,0,1,,B6,,,,2015-04-03
150872,131,115,NA,NA,NA,NA,NA,0,1,,C6,,,,2015-04-03
150873,131,115,NA,2,1,NA,NA,35.3,0,,C5,,,,2015-04-03
150874,131,112,NA,NA,NA,NA,NA,0,1,,C3,,,,2015-04-03
150875,131,115,NA,1,3,NA,NA,16.2,0,,D4,,,,2015-04-03
150876,131,115,NA,NA,NA,NA,NA,0,1,,D7,,,,2015-04-03
150877,131,115,NA,1,1,NA,NA,22.2,0,,E6,,,,2015-04-03
150878,131,115,NA,NA,NA,NA,NA,0,1,,E5,,,,2015-04-03
150879,131,117,NA,NA,NA,NA,NA,0,1,,E3,,,,2015-04-03
150880,131,112,NA,1,3,NA,NA,9,0,,F4,,,,2015-04-03
150881,131,115,NA,NA,NA,NA,NA,0,1,,F5,,,,2015-04-03
150882,131,115,NA,1,1,NA,NA,41.3,0,,F6,,,,2015-04-03
150883,131,119,NA,NA,NA,NA,NA,0,1,,F7,,,,2015-04-03
150884,131,115,NA,2,1,NA,NA,24.9,0,,G6,,,,2015-04-03
150885,131,115,NA,1,1,NA,NA,34.9,0,,G5,,,,2015-04-03
150886,131,112,NA,NA,NA,NA,NA,0,1,,G4,,,,2015-04-03
150887,131,110,NA,1,1,NA,NA,26,0,,G3,,,,2015-04-03
150888,131,112,NA,2,1,NA,NA,11.6,0,,G2,,,,2015-04-03
150889,131,112,NA,1,1,NA,NA,16.8,0,,F1,,,,2015-04-03
150890,131,110,NA,1,1,NA,NA,17.5,0,,F2,,,,2015-04-03
150891,131,112,NA,NA,NA,NA,NA,0,1,,E2,,,,2015-04-03
150892,131,112,NA,NA,NA,NA,NA,0,1,,E1,,,,2015-04-03
150893,131,110,NA,1,1,NA,NA,21.1,0,,D2,,,,2015-04-03
150894,131,112,NA,NA,NA,NA,NA,0,1,,B1,,,,2015-04-03
150895,132,115,NA,2,1,NA,NA,33.2,0,A7,,,,,2015-04-03
150896,132,115,NA,1,1,NA,NA,32.9,0,A6,,,,,2015-04-03
150897,132,115,NA,2,1,NA,NA,37.2,0,A4,,,,,2015-04-03
150898,132,115,NA,1,1,NA,NA,30,0,A1,,,,,2015-04-03
150899,132,119,NA,2,1,NA,NA,8.9,0,B1,,,,,2015-04-03
150900,132,115,NA,2,1,NA,NA,36.9,0,B5,,,,,2015-04-03
150901,132,112,NA,1,1,NA,NA,13.8,0,B7,,,,,2015-04-03
150902,132,115,NA,1,1,NA,NA,34.1,0,C6,,,,,2015-04-03
150903,132,115,NA,1,1,NA,NA,35.9,0,C3,,,,,2015-04-03
150904,132,115,NA,1,1,NA,NA,31,0,C2,,,,,2015-04-03
150905,132,115,NA,1,1,NA,NA,33.7,0,D3,,,,,2015-04-03
150906,132,115,NA,1,1,NA,NA,35.8,0,D6,,,,,2015-04-03
150907,132,115,NA,1,1,NA,NA,35,0,E7,,,,,2015-04-03
150908,132,115,NA,1,1,NA,NA,33.9,0,E5,,,,,2015-04-03
150909,132,115,NA,1,1,NA,NA,39.6,0,E3,,,,,2015-04-03
150910,132,115,NA,1,1,NA,NA,31,0,E2,,,,,2015-04-03
150911,132,115,NA,1,1,NA,NA,30,0,F1,,,,,2015-04-03
150912,132,115,NA,2,1,NA,NA,35.9,0,F3,,,,,2015-04-03
150913,132,115,NA,2,1,NA,NA,39.1,0,G3,,,,,2015-04-03
150914,132,119,NA,2,1,NA,NA,9.8,0,F6,,,,,2015-04-03
150915,132,115,NA,1,1,NA,NA,32.1,0,F7,,,,,2015-04-03
150916,132,115,NA,NA,NA,NA,NA,0,1,,A7,,,,2015-04-03
150917,132,115,NA,NA,NA,NA,NA,0,1,,A5,,,,2015-04-03
150918,132,119,NA,2,1,NA,NA,7.9,0,,A4,,,,2015-04-03
150919,132,115,NA,NA,NA,NA,NA,0,1,,A1,,,,2015-04-03
150920,132,115,NA,NA,NA,NA,NA,0,1,,B5,,,,2015-04-03
150921,132,115,NA,1,3,NA,NA,21.2,0,,B6,,,,2015-04-03
150922,132,115,NA,2,1,NA,NA,34.5,0,,C5,,,,2015-04-03
150923,132,115,NA,1,1,NA,NA,32.9,0,,C4,,,,2015-04-03
150924,132,115,NA,NA,NA,NA,NA,0,1,,D3,,,,2015-04-03
150925,132,115,NA,NA,NA,NA,NA,0,1,,D4,,,,2015-04-03
150926,132,112,NA,1,1,NA,NA,14.3,0,,D5,,,,2015-04-03
150927,132,115,NA,NA,NA,NA,NA,0,1,,E6,,,,2015-04-03
150928,132,119,NA,2,1,NA,NA,11.2,0,,E3,,,,2015-04-03
150929,132,115,NA,1,1,NA,NA,27.1,0,,E1,,,,2015-04-03
150930,132,115,NA,1,1,NA,NA,26.6,0,,F1,,,,2015-04-03
150931,132,115,NA,1,1,NA,NA,35.3,0,,G1,,,,2015-04-03
150932,132,115,NA,2,1,NA,NA,38.4,0,,G2,,,,2015-04-03
150933,132,119,NA,2,1,NA,NA,9.3,0,,G2,,,,2015-04-03
150934,132,115,NA,2,1,NA,NA,34.2,0,,F5,,,,2015-04-03
150935,132,115,NA,1,1,NA,NA,35.8,0,,G5,,,,2015-04-03
150936,132,115,NA,2,1,NA,NA,35,0,,G6,,,,2015-04-03
150937,132,115,NA,1,1,NA,NA,36.1,0,,F6,,,,2015-04-03
150938,132,115,NA,1,1,NA,NA,34,0,,G7,,,,2015-04-03
150939,133,115,NA,2,1,NA,NA,35.8,0,G1,,,,,2015-04-03
150940,133,115,NA,2,1,NA,NA,37.1,0,G4,,,,,2015-04-03
150941,133,115,NA,1,1,NA,NA,28.3,0,G6,,,,,2015-04-03
150942,133,115,NA,2,1,NA,NA,33.5,0,F6,,,,,2015-04-03
150943,133,115,NA,2,1,NA,NA,30.7,0,F3,,,,,2015-04-03
150944,133,119,NA,2,1,NA,NA,10.6,0,E4,,,,,2015-04-03
150945,133,115,NA,2,1,NA,NA,34.2,0,E5,,,,,2015-04-03
150946,133,115,NA,2,1,NA,NA,34.3,0,E7,,,,,2015-04-03
150947,133,115,NA,1,1,NA,NA,28.5,0,D6,,,,,2015-04-03
150948,133,119,NA,1,1,NA,NA,10.1,0,D5,,,,,2015-04-03
150949,133,115,NA,2,1,NA,NA,37,0,D3,,,,,2015-04-03
150950,133,115,NA,2,1,NA,NA,39.9,0,D2,,,,,2015-04-03
150951,133,115,NA,2,1,NA,NA,33.8,0,D1,,,,,2015-04-03
150952,133,115,NA,1,1,NA,NA,34.1,0,C1,,,,,2015-04-03
150953,133,115,NA,2,1,NA,NA,34.8,0,C6,,,,,2015-04-03
150954,133,115,NA,2,1,NA,NA,34.3,0,C7,,,,,2015-04-03
150955,133,119,NA,1,1,NA,NA,9.3,0,A6,,,,,2015-04-03
150956,133,115,NA,2,1,NA,NA,37.7,0,B5,,,,,2015-04-03
150957,133,119,NA,2,1,NA,NA,8.8,0,A5,,,,,2015-04-03
150958,133,115,NA,2,1,NA,NA,38.9,0,A4,,,,,2015-04-03
150959,133,115,NA,2,1,NA,NA,33.2,0,B4,,,,,2015-04-03
150960,133,115,NA,1,1,NA,NA,33.3,0,B3,,,,,2015-04-03
150961,133,115,NA,1,1,NA,NA,36.1,0,A3,,,,,2015-04-03
150962,133,115,NA,1,1,NA,NA,31,0,A2,,,,,2015-04-03
150963,133,119,NA,1,3,NA,NA,5.8,0,B2,,,,,2015-04-03
150964,133,115,NA,2,1,NA,NA,34.3,0,B1,,,,,2015-04-03
150965,133,115,NA,2,1,NA,NA,34.1,0,A1,,,,,2015-04-03
150966,133,115,NA,2,1,NA,NA,35.9,0,,G2,,,,2015-04-03
150967,133,115,NA,1,1,NA,NA,30.5,0,,G6,,,,2015-04-03
150968,133,115,NA,NA,NA,NA,NA,0,1,,F5,,,,2015-04-03
150969,133,115,NA,NA,NA,NA,NA,0,1,,F2,,,,2015-04-03
150970,133,115,NA,2,1,NA,NA,37.8,0,,F1,,,,2015-04-03
150971,133,115,NA,2,1,NA,NA,33.8,0,,E1,,,,2015-04-03
150972,133,115,NA,NA,NA,NA,NA,0,1,,E5,,,,2015-04-03
150973,133,119,NA,2,1,NA,NA,8.9,0,,D7,,,,2015-04-03
150974,133,115,NA,NA,NA,NA,NA,0,1,,D1,,,,2015-04-03
150975,133,115,NA,NA,NA,NA,NA,0,1,,C4,,,,2015-04-03
150976,133,115,NA,1,1,NA,NA,34.4,0,,C6,,,,2015-04-03
150977,133,115,NA,2,1,NA,NA,39.2,0,,A7,,,,2015-04-03
150978,133,115,NA,2,1,NA,NA,32,0,,A6,,,,2015-04-03
150979,133,115,NA,1,1,NA,NA,33.9,0,,A5,,,,2015-04-03
150980,133,119,NA,1,1,NA,NA,8.8,0,,B3,,,,2015-04-03
150981,133,115,NA,2,1,NA,NA,34.7,0,,A2,,,,2015-04-03
150982,133,119,NA,NA,NA,NA,NA,0,1,,B2,,,,2015-04-03
150983,133,115,NA,1,1,NA,NA,30.5,0,,B1,,,,2015-04-03
150984,133,115,NA,NA,NA,NA,NA,0,1,,A1,,,,2015-04-03
150985,127,117,NA,2,1,NA,NA,190,0,A1,,,,,2015-04-03
150986,127,110,NA,1,1,NA,NA,22,0,B1,,,,,2015-04-03
150987,127,120,NA,2,1,NA,NA,16.9,0,G1,,,,,2015-04-03
150988,127,120,NA,2,1,NA,NA,17.9,0,E2,,,,,2015-04-03
150989,127,120,NA,1,1,NA,NA,20,0,D2,,,,,2015-04-03
150990,127,110,NA,2,1,NA,NA,31.3,0,C2,,,,,2015-04-03
150991,127,117,NA,1,1,NA,NA,142,0,B3,,,,,2015-04-03
150992,127,110,NA,1,1,NA,NA,25.1,0,G3,,,,,2015-04-03
150993,127,117,NA,2,1,NA,NA,171,0,G4,,,,,2015-04-03
150994,127,110,NA,2,1,NA,NA,42.1,0,F4,,,,,2015-04-03
150995,127,110,NA,1,1,NA,NA,23,0,E4,,,,,2015-04-03
150996,127,110,NA,2,1,NA,NA,27,0,C4,,,,,2015-04-03
