year,location,season,night,web,trap,recap,species,sex,age,reprod,mass,l_tag,r_tag,field_comments,qaqc_comments,site
1992,rsgrass,2,3,4,86,y,DIOR,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,4,88,y,DIOR,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,4,89,n,DIOR,m,a,NA,62,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,4,90,y,DIME,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,4,93,n,DIME,f,a,NA,42,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,101,n,PGFL,m,a,NA,14,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,102,n,DIOR,m,a,st,55,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,103,n,PGFL,f,a,NA,9,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,105,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,106,n,ONAR,f,a,p,58,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,107,y,DIME,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,111,n,PGFL,f,a,p,17,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,113,n,DIOR,m,a,NA,48,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,118,y,DIOR,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,119,y,DIOR,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,12,n,DIOR,m,a,st,49,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,120,y,ONAR,m,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,129,y,DIOR,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,130,n,DIOR,f,a,NA,37,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,132,n,DIOR,f,a,NA,51,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,138,n,PGFL,f,a,NA,14,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,143,n,PGFL,m,a,NA,13,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,2,y,NEAL,m,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,21,n,REME,m,a,NA,13,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,22,y,ONAR,m,NA,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,23,y,ONAR,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,33,n,DIOR,m,a,NA,32,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,34,n,DIOR,f,a,NA,62,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,40,n,PGFL,m,a,NA,14,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,44,y,PGFL,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,46,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,47,n,PGFL,f,a,NA,15,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,48,y,DIOR,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,53,y,DIOR,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,57,n,XESP,f,a,p,152,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,60,n,DIME,m,a,NA,35,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,80,y,DIOR,m,a,st,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,82,n,DIOR,f,a,p,63,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,84,y,DIOR,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,92,n,PGFL,m,a,st,14,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,95,n,ONAR,m,a,NA,36,NA,NA,NA,NA,rsgrass
1992,rsgrass,2,3,5,96,y,DIOR,f,a,NA,NA,NA,NA,NA,NA,rsgrass
1992,rslarrea,1,1,1,10,n,DIME,m,a,NA,48.3,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,119,n,DIME,m,a,NA,43.2,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,123,n,PETR,f,a,p,33.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,134,n,PELE,m,j,NA,20.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,142,n,DIME,m,a,NA,36.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,143,n,PELE,m,j,NA,18.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,16,n,PELE,f,a,p,22.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,20,n,PETR,f,a,p,34.1,NA,NA,NA,measurements match PETR not PELE; changing species to PETR. JCJ,rslarrea
1992,rslarrea,1,1,1,28,n,PELE,m,a,NA,17.5,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,35,n,DIME,f,a,p,46.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,36,n,PELE,f,a,p,31.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,43,n,PGFV,f,a,p,7.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,46,n,DIME,f,j,NA,26.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,54,n,PELE,m,j,NA,19.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,55,n,PETR,m,a,NA,23.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,65,n,DIME,f,a,p,38.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,71,n,DIME,m,a,st,50.9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,72,n,PELE,f,a,NA,16.1,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,80,n,ONAR,m,a,NA,35.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,1,91,n,DIME,m,a,NA,43.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,103,n,DIME,m,a,NA,35.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,104,n,DIME,m,a,st,49,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,105,n,DIME,m,j,NA,35,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,11,n,PENA,f,a,NA,22,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,112,n,DIME,f,a,NA,47,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,113,n,PELE,m,a,NA,20,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,114,n,PELE,f,j,NA,13,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,115,n,NEAL,f,a,NA,172,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,126,n,DIME,m,j,NA,22,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,127,n,PELE,m,a,st,21,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,128,n,DIME,f,a,NA,42,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,137,n,PELE,f,j,NA,13,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,14,n,PGFV,m,a,NA,9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,24,n,DIME,f,a,NA,50,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,33,n,DIME,m,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,35,n,DIME,m,a,NA,47,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,45,n,PELE,f,a,NA,32,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,46,n,DIME,m,a,NA,30,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,47,n,DIME,f,a,NA,50,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,48,n,DIME,m,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,49,n,PELE,m,a,NA,26,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,6,n,DIME,f,a,NA,36,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,60,n,DIOR,m,a,st,50,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,65,n,DIME,f,a,NA,39,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,66,n,DIME,f,a,NA,35,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,71,n,PENA,m,a,NA,22,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,76,n,DIME,m,a,st,45,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,78,n,ONAR,m,a,NA,24,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,81,n,DIME,m,a,st,46,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,83,n,PGFV,m,a,NA,7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,9,n,DIME,f,a,NA,50,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,2,95,n,PELE,m,a,NA,24,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,104,n,DIME,m,a,NA,45.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,114,n,DIME,m,a,NA,45.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,118,n,DIME,f,a,NA,39.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,12,n,DIME,f,a,p,34.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,130,n,DIOR,f,a,NA,44.5,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,19,n,DIME,m,a,NA,42,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,20,n,XESP,f,a,l,108,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,32,n,DIOR,f,a,NA,42.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,35,n,NEAL,f,a,p,150,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,36,n,NEAL,m,j,NA,65.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,42,n,DIME,f,j,NA,26.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,56,n,ONLE,f,j,NA,18.2,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,83,n,DIME,m,a,NA,41.2,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,9,n,DIME,m,a,NA,39.9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,3,92,n,DIME,f,j,NA,28.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,10,n,DIME,m,a,NA,49,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,101,n,DIME,f,a,NA,43,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,105,n,DIME,f,a,NA,45,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,108,n,PGFL,m,a,NA,9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,11,n,PELE,m,a,NA,24,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,115,n,DIME,m,a,st,48,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,12,n,DIME,f,a,NA,59,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,125,n,DIME,m,a,st,49,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,136,n,DIME,f,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,35,n,DIME,f,a,NA,48,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,44,n,PGFV,m,a,NA,8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,46,n,DIME,f,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,51,n,PGFV,f,a,NA,7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,57,n,DIME,f,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,59,n,DIME,m,a,st,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,65,n,DIME,f,a,NA,48,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,75,n,PELE,m,a,NA,26,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,81,n,PGFV,f,a,NA,7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,83,n,PGFV,m,a,st,8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,4,94,n,DIME,m,a,NA,49,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,10,n,DIME,m,a,st,45,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,103,n,DIME,m,a,NA,36,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,104,n,DIME,m,a,st,52,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,11,n,DIME,f,a,NA,27,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,110,n,PGFV,m,a,st,6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,12,n,DIME,m,a,NA,39,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,124,n,PELE,f,a,NA,27,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,129,n,DIME,f,j,NA,29,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,131,n,DIME,f,a,NA,42,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,132,n,DIME,m,a,st,45,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,140,n,DIME,m,a,NA,33,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,145,n,DIME,f,a,NA,49,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,4,n,DIME,m,a,NA,50,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,58,n,PGFV,f,a,NA,7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,60,n,DIME,m,a,NA,51,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,69,n,DIME,f,a,NA,39,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,76,n,PGFV,m,a,NA,8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,80,n,DIME,m,a,NA,45,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,81,n,DIME,m,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,82,n,DIME,m,a,NA,46,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,83,n,DIME,m,a,NA,46,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,89,n,DIME,f,a,NA,35,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,94,n,DIME,m,a,st,40,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,1,5,95,n,DIME,f,a,NA,56,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,118,n,PGFV,f,a,NA,7.1,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,119,n,PETR,m,a,NA,24.3,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,132,n,PETR,f,a,p,18.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,136,n,PGFV,f,j,p,6.3,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,142,n,PETR,m,j,NA,13.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,16,n,PGFV,m,a,st,6.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,20,n,PETR,f,a,NA,29.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,24,n,PGFV,f,a,p,9.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,29,n,PGFV,m,a,st,8.5,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,35,n,DIME,m,j,NA,28,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,46,y,PELE,f,j,NA,12,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,47,n,PGFV,m,a,NA,6.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,75,n,PGFV,m,a,NA,8.1,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,8,n,DIME,m,a,NA,45.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,84,n,DISP,m,a,st,127,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,1,97,n,PETR,m,a,NA,25.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,10,y,PETR,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,111,y,PETR,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,112,y,PELE,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,113,y,PELE,m,j,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,114,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,119,n,ONLE,f,a,p,32,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,126,y,DIME,m,j,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,128,n,DIME,f,a,NA,22,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,141,y,PETR,NA,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,142,n,PETR,m,j,NA,13,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,16,y,DIME,m,j,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,23,n,PELE,m,a,NA,24,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,24,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,32,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,33,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,34,n,PELE,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,35,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,44,n,PELE,m,a,NA,24,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,46,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,48,n,DIME,m,a,NA,46,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,58,n,PELE,m,j,st,17,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,59,n,PETR,f,a,p,29,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,64,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,68,n,PGFV,m,a,NA,9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,70,y,PELE,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,71,n,PETR,f,a,p,33,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,78,n,DIME,m,a,NA,48,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,81,n,DIME,f,a,NA,44,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,82,n,REME,f,a,p,15,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,87,n,NEAL,m,a,NA,124,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,9,n,PETR,f,a,NA,25,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,96,y,PEER,m,a,st,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,2,99,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,108,n,DIME,m,a,NA,35.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,114,n,DIOR,m,a,st,46.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,128,n,DIME,m,a,st,45.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,132,n,DIME,f,a,p,46.1,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,141,n,ONAR,m,a,st,19.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,22,n,ONAR,m,a,NA,17.6,NA,NA,NA,body_length too short for ONLE and tail to body ratio matches ONAR; species ID changed to ONAR. JCJ,rslarrea
1992,rslarrea,1,2,3,23,n,DIME,m,a,st,44.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,31,n,XESP,f,j,NA,29.6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,35,n,NEAL,f,j,NA,75.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,39,n,PGFV,m,a,st,6.9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,40,n,DIME,f,a,NA,75.2,NA,NA,NA,mass should not be over 70 grams; likely recorded wrong or identified incorrectly; JCJ.,rslarrea
1992,rslarrea,1,2,3,56,n,PELE,f,a,NA,23.3,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,64,n,PGFV,f,a,p,8.2,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,68,n,ONAR,m,j,NA,18,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,72,n,DIME,f,a,p,42.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,3,95,n,DIME,f,a,p,35.9,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,101,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,106,y,PELE,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,108,y,DIME,m,a,st,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,109,y,PGFV,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,115,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,12,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,136,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,140,y,DIME,m,j,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,141,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,144,n,DIME,m,a,NA,45,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,35,n,DIME,f,a,p,48,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,37,y,PGFV,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,42,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,48,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,57,n,PGFV,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,59,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,69,n,PGFV,m,j,NA,5,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,79,n,REME,m,a,NA,12,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,81,y,PGFV,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,83,n,PGFV,f,j,NA,4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,4,96,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,103,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,107,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,11,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,117,n,REME,m,a,NA,10,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,119,n,DIME,m,a,NA,35,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,124,y,PELE,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,129,y,DIME,m,j,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,131,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,145,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,16,y,DIME,m,a,st,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,4,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,47,n,PGFV,f,a,NA,6,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,60,n,DIME,m,a,NA,40,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,67,n,PGFV,f,a,NA,7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,69,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,70,n,NEAL,m,a,NA,92,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,79,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,80,y,DIME,m,a,st,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,82,y,DIME,m,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,88,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,94,y,DIME,f,a,NA,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,95,y,DIME,m,a,st,NA,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,2,5,96,n,PELE,f,a,p,21,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,108,n,PETR,m,j,NA,17.3,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,117,n,DIME,f,j,NA,23.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,12,n,DIME,f,a,NA,37.5,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,120,n,DIME,m,a,NA,45.1,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,139,n,DIOR,m,a,NA,55.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,141,n,DIME,f,a,p,45.4,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,143,n,DIME,f,j,NA,22.3,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,22,y,PELE,m,a,NA,26.8,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,32,n,REME,m,a,NA,10.7,NA,NA,NA,NA,rslarrea
1992,rslarrea,1,3,1,47,n,PGFV,m,a,st,8.9,NA,NA,NA,NA,rslarrea
