trap_check_date,year,month,day,genus,species,recapture,sex,age,mass_g,reprod_cond,web_trap_number,comments,rhf,body,tail
2004-04-22,2004,4,22,Chaetodipus,penicillatus,N,m,a,NA,td,C10,NA,20,NA,NA
2004-04-22,2004,4,22,Chaetodipus,penicillatus,N,m,a,NA,td,E40,NA,22,NA,NA
2004-04-22,2004,4,22,Chaetodipus,penicillatus,N,f,a,NA,pre,E50,enlarged nipples,20,79,90
2004-04-22,2004,4,22,Chaetodipus,penicillatus,N,m,a,NA,td,A60,NA,20,NA,NA
2004-04-22,2004,4,22,Chaetodipus,penicillatus,N,m,a,NA,td,B50,NA,22,NA,NA
2004-04-22,2004,4,22,Chaetodipus,penicillatus,N,f,a,NA,pl,B40,broken. . .,20,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,m,a,NA,TD,H30,no mass recorded,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,NA,H70,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,m,a,NA,td,G40,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,m,a,NA,td,G60,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,pl,G30,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,j,NA,NA,D40,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,NA,J80,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,j,NA,NA,J30,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,pl,I40,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,pl,C60,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,m,a,NA,td,C70,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,m,a,NA,td,C30,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,pre,A50,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,pl,F50,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,j,NA,NA,F30,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,NA,j,NA,NA,F40,NA,20,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,m,a,NA,td,F70,NA,NA,NA,NA
2004-04-22,2004,4,22,Dipodomys,merriami,N,f,a,NA,pl,F80,NA,NA,NA,NA
2004-04-22,2004,4,22,Neotoma,albigula,N,f,a,NA,lac,H90,NA,NA,NA,NA
2004-04-22,2004,4,22,Neotoma,albigula,N,m,j,NA,NA,H20,NA,NA,NA,NA
2004-04-22,2004,4,22,Neotoma,albigula,N,f,a,NA,lac,D50,NA,NA,NA,NA
2004-04-22,2004,4,22,Neotoma,albigula,N,NA,NA,NA,NA,I60,tail only,NA,NA,NA
2004-04-22,2004,4,22,Neotoma,albigula,N,f,a,NA,pl,A80,NA,NA,NA,NA
2004-04-22,2004,4,22,Perognathus,amplus,N,m,a,NA,NA,E30,silky hair,19,70,75
2004-04-22,2004,4,22,Perognathus,amplus,N,f,a,NA,pl,B60,red color,19,65,71
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,a,32,td,I50,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,27,Lac,H20,NA,25,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,a,22,nr,H40,NA,26,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,a,29,td,C30,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,2.9,la,B100,NA,27,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,s,33,pl,L60,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,28,pl,L100,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,a,40,td,L90,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,38,pl,A90,NA,26,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,NA,pr,L40,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,23,pl,E90,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,a,27,td,J20,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,NA,nr,J70,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,a,NA,td,J30,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,m,j,NA,nr,K30,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,N,f,a,NA,pl,K40,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,Y,m,a,31,td,I90,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,Y,f,a,19,nr,L30,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,Y,f,a,28,pl,B80,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,Y,m,a,23,td,A20,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,Y,f,a,NA,pl,F5,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,baileyi,Y,f,a,NA,pl,K90,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,17,td,G90,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,f,a,16,nr,A30,NA,21,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,20,td,L70,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,21,td,L80,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,12,td,A10,NA,21,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,NA,td,F80,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,15,td,A100,NA,21,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,NA,td,F70,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,f,a,NA,nr,F50,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,m,a,NA,td,J100,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,f,m,NA,nr,K50,"yes, that's what it said under sex and age, no mass recorded",NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,N,f,a,NA,nr,K15,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,f,NA,NA,NA,C40,"age, mass, repro status not recorded",NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,17,TD,I5,broken tail,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,f,NA,17,NR,H80,"broken tail, no age recorded",NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,18,td,G80,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,17,td,G20,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,f,a,13,nr,B20,very broken tail,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,f,a,16,nr,L50,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,20,td,A70,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,19,td,E50,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,17,td,E40,NA,NA,NA,NA
2004-04-23,2004,4,23,Chaetodipus,penicillatus,Y,m,a,NA,td,K100,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,m,a,NA,td,D90,mass not recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,m,a,40,td,I10,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,f,a,24,NR,H70,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,f,a,38,pl,C60,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,m,a,38,TD,B60,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,m,a,37,td,A50,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,m,a,NA,td,F90,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,f,a,40,pl,E100,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,f,j,NA,nr,J40,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,m,a,NA,td,J90,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,N,f,a,NA,pr,K60,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,f,a,36,NA,I20,repro condition not noted,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,f,a,40,Preg,H30,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,f,a,34,NR,C50,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,m,a,38,td,G70,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,f,a,44,la,A60,NA,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,NA,J,NA,NA,F40,"no mass, repro status recorded, and J was under sex--I assumed it was supposed to be under age",NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,f,j,19,NA,F30,no repro status recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,m,a,NA,td,E10,no mass recorded,NA,NA,NA
2004-04-23,2004,4,23,Dipodomys,merriami,Y,f,a,49,pr,J80,NA,NA,NA,NA
2004-04-23,2004,4,23,Neotoma,albigula,N,m,a,180,td,D100,NA,NA,NA,NA
2004-04-23,2004,4,23,Neotoma,albigula,N,m,a,200,TD,D80,NA,NA,NA,NA
2004-04-23,2004,4,23,Neotoma,albigula,N,m,a,195,TD,J60,NA,NA,NA,NA
2004-04-23,2004,4,23,Neotoma,albigula,N,m,a,155,nr,L20,NA,NA,NA,NA
2004-04-23,2004,4,23,Neotoma,albigula,Y,f,NA,126,pl,D60,age not recorded,NA,NA,NA
2004-04-23,2004,4,23,Neotoma,albigula,Y,m,j,79,nr,G15,NA,NA,NA,NA
2004-04-23,2004,4,23,Perognathus,amplus,Y,f,a,10,NR,D30,NA,NA,NA,NA
2004-04-23,2004,4,23,Perognathus,amplus,Y,f,a,12,nr,B50,NA,NA,NA,NA
2004-04-23,2004,4,23,Perognathus,amplus,Y,m,a,11,td,E15,NA,NA,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,34,Pl,K20,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,37,sc,I5,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,27,nr,J20,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,37,pr,J30,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,30,rr,J50,NA,27,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,30,nr,J40,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,NA,32,scr,J100,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,NA,33,pr,I80,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,NA,30,scr,I40,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,NA,39,scr,I60,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,29,scr,center,"did not mark animal, tail broken",26,90,80
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,36,PL,A10,GRN,25,90,115
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,33,PL,A80,G,25,85,105
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,28,PL,A100,G,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,36,PL,A90,G,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,33,Scr,B80,G,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,28,scr,D40,G,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,28,pl,D80,G,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,31,nr,C50,G,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,35,pl,E70,G,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,35,scr,E90,G,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,27,nr,A50,tail broken,25,NA,80
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,38,NA,B70,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,24,nr,B50,not sure on the species--see original datasheet,23,NA,68
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,40,nr,B15,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,36,nr,G50,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,NA,NA,39,NA,G70,escaped? 'Esc',NA,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,35,pl,E40,g,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,27,nr,E5,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,A,34,nr,G60,NA,24,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,30,scr,G80,NA,24,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,33,pl,G90,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,35,scr,G15,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,45,pr,H20,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,31,pr,H40,NA,27,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,f,a,29,pl,H60,NA,26,NA,NA
2005-03-19,2005,3,19,Chaetodipus,baileyi,N,m,a,26,scr,J70,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,30,nr,K80,NA,30,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,f,a,37,pl,K70,NA,25,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,NA,19,scm,I20,NA,21,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,17,scr,C20,G,21,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,36,sc,D5,NA,24,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,16,nr,D50,NA,20,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,20,nr,B?,can't read the trap number,21,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,15,nr,F10,can't read the trap number,22,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,33,nr,F40,NA,23,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,20,nr,F70,can't read the trap number,22,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,m,a,34,nr,F100,NA,24,NA,NA
2005-03-19,2005,3,19,Chaetodipus,penicillatus,N,f,a,28,nr,K50,NA,23,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,m,a,43,sc,K100,NA,28,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,f,a,41,nr,L60,NA,35,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,m,a,47,sm,L40,NA,35,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,m,a,41,sc,A30,NA,NA,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,m,a,47,nr,I50,NA,NA,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,f,a,44,pl,C60,g,33,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,f,a,42,pl,F20,NA,31,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,f,a,55,nr,E50,NA,NA,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,m,a,46,ser,E60,NA,NA,NA,NA
2005-03-19,2005,3,19,Dipodomys,merriami,N,f,a,47,nr,G20,NA,NA,NA,NA
2005-03-19,2005,3,19,Neotoma,albigula,N,f,a,58,NA,D60,GRN,NA,NA,NA
2005-03-19,2005,3,19,Neotoma,albigula,N,NA,j,76,NA,E30,NA,NA,NA,NA
2005-03-19,2005,3,19,Perognathus,amplus,N,m,a,17,nr,K15,NA,19,NA,NA
2005-03-19,2005,3,19,Perognathus,amplus,N,m,a,11,scr,D100,G,16,NA,65
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,m,a,34,sc,A70,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,m,a,34,sc,A90,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,24,E,E100,Pregnant,23,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,27,nr,E90,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,29,E,E60,Pregnant,23,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,30.5,pregnant,F30,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,m,a,39,sc,H50,NA,24,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,NA,34,L50,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,m,a,26,sc,C70,NA,26,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,24,nr,K30,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,m,a,29,sc,K70,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,37,pr,G60,NA,26,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,m,a,43,sc,G30,NA,26,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,25,nr,G100,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,29,nr,B15,NA,26,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,27,pl,B100,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,N,f,a,29,pr,I60,NA,25,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,m,NA,30,NA,center,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,A15,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,A80,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,A50,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,A100,torpid,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,F100,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,F50,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,F40,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,D40,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,H40,torpid,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,J40,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,27,NA,J70,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,C50,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,K40,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,K10,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,K80,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,G50,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,G90,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,B60,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,B70,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,baileyi,Y,NA,NA,NA,NA,I40,can't read the trap number,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,N,f,a,15.5,nr,E20,NA,21,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,N,m,a,17,nr,D30,NA,19,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,N,m,a,15,sc,G20,NA,21,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,Y,NA,NA,NA,NA,A10,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,Y,NA,NA,NA,NA,E10,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,Y,NA,NA,NA,NA,D50,NA,NA,NA,NA
2005-03-20,2005,3,20,Chaetodipus,penicillatus,Y,NA,NA,NA,NA,I20,NA,NA,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,N,f,a,47,lac,J90,NA,35,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,N,m,a,43,sc,J100,NA,35,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,N,f,a,45,pr,K100,NA,NA,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,Y,NA,NA,NA,NA,A40,NA,NA,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,Y,NA,NA,NA,NA,J30,NA,NA,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,Y,NA,NA,NA,NA,L30,NA,NA,NA,NA
2005-03-20,2005,3,20,Dipodomys,merriami,Y,NA,NA,NA,NA,L60,NA,NA,NA,NA
2005-03-20,2005,3,20,Neotoma,albigula,N,f,a,187,lac,J60,NA,NA,NA,NA
2005-03-20,2005,3,20,Neotoma,albigula,N,m,a,NA,NA,C90,NA,NA,NA,NA
2005-03-20,2005,3,20,Neotoma,albigula,Y,NA,j,NA,NA,E30,NA,NA,NA,NA
2005-03-20,2005,3,20,Perognathus,amplus,Y,m,a,NA,sc,I30,NA,NA,NA,NA
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,27,SC,I60,NA,25,87,109
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,42,NR,I20,NA,26,94,106
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,A,22,NR,A100,NA,24,78,97
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,26,NR,A70,NA,24,88,112
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,27,SC,B30,NA,25,89,112
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,34,NR,B100,NA,26,100,103
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,28,SC,B15,NA,25,85,100
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,A,26,NR,E100,NA,25,88,96
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,NA,A,NA,NA,E60,ESCAPED,NA,NA,NA
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,A,23,NR,K15,NA,25,80,110
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,35,NR,B50,NA,23,79,111
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,A,23,NR,center,center was written for trap number,25,85,110
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,26,NR,center,center was written for trap number,24,90,106
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,m,a,30,sc,F70,NA,25,95,120
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,27,SC,F30,NA,25,85,120
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,A,23,NR,J10,NA,24,85,110
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,25,SC,L100,NA,26,88,115
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,NA,24,PR,L60,age not recorded,25,89,120
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,24,SC,D60,NA,24,85,115
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,35,SC,H80,broken,25,92,40
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,24,SC,C30,NA,25,90,110
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,M,A,33,SC,K70,NA,24,96,115
2006-03-18,2006,3,18,Chaetodipus,baileyi,N,F,A,NA,NR,K20,"mass, rhf not recorded",NA,88,115
2006-03-18,2006,3,18,Chaetodipus,penicillatus,N,M,S,13,SC,G30,"cool, clear weather, moon phase 1/2",20,61,83
2006-03-18,2006,3,18,Chaetodipus,penicillatus,N,F,A,21,NR,B50,TAIL BROKEN IN PAST,21,70,52
2006-03-18,2006,3,18,Chaetodipus,penicillatus,N,F,A,NA,NR,C50,mass not recorded,22,82,110
2006-03-18,2006,3,18,Dipodomys,merriami,N,F,A,38,NR,G15,NA,34,104,123
2006-03-18,2006,3,18,Dipodomys,merriami,N,M,A,39,SC,I10,NA,31,100,133
2006-03-18,2006,3,18,Dipodomys,merriami,N,M,A,39,SC,E40,NA,33,102,130
2006-03-18,2006,3,18,Dipodomys,merriami,N,M,A,43,SC,E50,NA,33,104,121
2006-03-18,2006,3,18,Dipodomys,merriami,N,F,A,37,PO,F90,NA,35,90,130
2006-03-18,2006,3,18,Dipodomys,merriami,N,F,A,36,NR,L20,NA,34,90,140
2006-03-18,2006,3,18,Dipodomys,merriami,N,M,A,37,SC,C70,NA,32,100,130
2006-03-18,2006,3,18,Dipodomys,merriami,N,M,A,40,SC,K50,NA,34,103,135
2006-03-18,2006,3,18,Dipodomys,merriami,N,M,A,41,SC,K60,NA,32,105,140
2006-03-18,2006,3,18,Dipodomys,merriami,N,F,NA,43,RC,K40,"broken, age, body not recorded",35,NA,95
